State,Last modified,Size,Name,ID,
closed,2022-01-30 02:01:56,16.90 MB,2499876_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7q4FfjJxxpQX3GX271kZp7Y,
closed,2022-01-30 02:01:56,5.56 KB,2499876_23153_0_0.bqsr.HsMetrics.txt,file-G7q4Ff0JxxpzQZy320P26V95,
closed,2022-01-30 02:01:56,757.24 MB,2499876_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7q4Fg8JxxpgbQyx258q8VX4,
closed,2022-01-30 02:01:56,4.33 KB,2499876_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7q4FbQJxxpgJ8qp8b1v29qK,
closed,2022-01-30 01:57:29,5.53 KB,2499920_23153_0_0.bqsr.HsMetrics.txt,file-G7q49YjJgJJKgf802Qjv6p0X,
closed,2022-01-30 01:57:29,3.64 KB,2499920_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7q49Y8JgJJB7yY421jp9Xpy,
closed,2022-01-30 01:57:29,16.83 MB,2499920_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7q49ZQJgJJ844x21pq2jPpY,
closed,2022-01-30 01:57:29,751.47 MB,2499920_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7q49b0JgJJ2KgY72QkX2z8K,
closed,2022-01-30 01:57:23,751.39 MB,2499984_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7q49YQJGj8XKgY72QkX2z89,
closed,2022-01-30 01:57:23,16.85 MB,2499984_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7q49Y0JGj8xPq898b34B284,
closed,2022-01-30 01:57:23,5.52 KB,2499984_23153_0_0.bqsr.HsMetrics.txt,file-G7q49X8JGj8xpQx824vkGX63,
closed,2022-01-30 01:57:23,4.33 KB,2499984_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7q49VjJGj8XFQ418ZQjy5gB,
closed,2022-01-30 01:46:39,5.51 KB,2499746_23153_0_0.bqsr.HsMetrics.txt,file-G7q44V8Jk79yXq8v255V7x5y,
closed,2022-01-30 01:46:39,3.64 KB,2499746_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7q44QjJk79jQ37X25P4Kb47,
closed,2022-01-30 01:46:39,16.84 MB,2499746_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7q44VjJk79XKgY72QkX2yyv,
closed,2022-01-30 01:46:39,750.08 MB,2499746_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7q44XQJk79XppB224z3QYjF,
closed,2022-01-30 01:45:29,5.51 KB,2499763_23153_0_0.bqsr.HsMetrics.txt,file-G7q43zjJYvXjbg6b22BKVXJJ,
closed,2022-01-30 01:45:29,749.94 MB,2499763_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7q4410JYvXVJJY525Q123Gb,
closed,2022-01-30 01:45:29,16.81 MB,2499763_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7q4408JYvXfbpy02GV2044B,
closed,2022-01-30 01:45:29,3.64 KB,2499763_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7q43z8JYvXpQyPg27jjjgv6,
closed,2022-01-30 01:44:36,745.40 MB,2499897_23153_0_0.bqsr-PerBaseCoverage.txt,file-G7q43YjJVzqzG1jZ2PFvG8gB,
closed,2022-01-30 01:44:36,5.43 KB,2499897_23153_0_0.bqsr.HsMetrics.txt,file-G7q43XQJVzqf2JFg20pYFQBB,
closed,2022-01-30 01:44:36,16.75 MB,2499897_23153_0_0.bqsr-PerTargetCoverage.txt,file-G7q43Y0JVzqp7yY421jp9XV3,
closed,2022-01-30 01:44:36,3.62 KB,2499897_23153_0_0.bqsr.AlignmentSummaryMetrics.txt,file-G7q43X0JVzqp8ggy24XBgvPb,
